"satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","salary","salesaccounting","saleshr","salesIT","salesmanagement","salesmarketing","salesproduct_mng","salesRandD","salessales","salessupport","Q_bar_AW","Q_bar_0W","Q_bar_1W","g_hat_AW"
0.79,0.87,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.79,0.92,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.19,0.59,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0643773104328266,0.0643773104328266,0.0201068430290795,0.89575645060382
0.87,0.98,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.6,0.92,1,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.45,0.53,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.30569323985692,0.602073614124666,0.30569323985692,0.10327629781076
0.38,0.56,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.09,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.11,0.9,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.81,0.95,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.748469001687101,0.748469001687101,0.311610564079737,0.895837616790172
0.74,0.89,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.831031025313087,0.831031025313087,0.305318946422693,0.90174923398732
0.09,0.78,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.1,0.98,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.27,0.56,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0498503307435645,0.0498503307435645,0.0131444312866633,0.857281204313517
0.83,0.92,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.38,0.47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.4,0.56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.11,0.83,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.82,0.91,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.748469001687101,0.748469001687101,0.311610564079737,0.895837616790172
0.36,0.48,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.4,0.46,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.70855450588227,0.70855450588227,0.134105178933235,0.687052110887097
0.87,0.84,2,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.780885484900024,0.780885484900024,0.295362549212474,0.913876719842164
0.41,0.49,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.37,0.46,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.357632752548002,0.658495715067802,0.357632752548002,0.168627551786972
0.11,0.81,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.4,0.54,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.658495715067802,0.658495715067802,0.357632752548002,0.831372448213028
0.41,0.49,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.658495715067802,0.658495715067802,0.357632752548002,0.831372448213028
0.73,0.86,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.43,0.47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.37,0.46,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.11,0.94,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.4,0.46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.41,0.54,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.162594553245303,0.162594553245303,0.039161383934925,0.886339508191811
0.82,0.84,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.61,0.47,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652,0.884730854469832
0.11,0.91,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.37,0.45,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.41,0.52,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.37,0.52,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.88,0.99,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.1,0.85,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.44,0.48,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.38,0.57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.11,0.85,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.09,0.98,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.1,0.86,2,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.661122763486866,0.867900494111392,0.661122763486866,0.080659560715183
0.81,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.421378053846666,0.421378053846666,0.0899859143987825,0.896436536269963
0.48,0.93,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237,0.87410239143221
0.91,0.91,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439550549937264,0.439550549937264,0.123514228374317,0.890103665966253
0.43,0.57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.33,0.88,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.366733816203827,0.366733816203827,0.0828871328937669,0.903422099118883
0.41,0.57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.41,0.55,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.37,0.54,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.31,0.62,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.184525163656025,0.184525163656025,0.153450178291037,0.887482187116838
0.09,0.91,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.1,0.87,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.76,0.9,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439550549937264,0.439550549937264,0.123514228374317,0.890103665966253
0.41,0.54,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.72,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.4,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2653748469801,0.2653748469801,0.06768336314806,0.893180666471475
0.91,0.87,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.421378053846666,0.421378053846666,0.0899859143987825,0.896436536269963
0.1,0.83,2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.917709510618011,0.917709510618011,0.334869824589152,0.633575972178801
0.4,0.56,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.82,0.86,2,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.780885484900024,0.780885484900024,0.295362549212474,0.913876719842164
0.1,0.82,2,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.880103651797108,0.880103651797108,0.657570648455086,0.9244160546794
0.37,0.45,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.36,0.51,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.36,0.48,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.305754855438966,0.330037984372436,0.305754855438966,0.124624300202
0.75,0.9,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.78,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.493949687414251,0.493949687414251,0.0879599875692237,0.854439396785191
0.45,0.55,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.84,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.11,0.93,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.42,0.56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.45,0.46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.46,0.57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.09,0.79,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.87,0.83,1,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.1,0.87,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.91,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.76,0.92,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.74,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.92,0.93,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.76,0.87,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.47,0.5,1,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.73,0.99,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.09,0.94,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.91,0.92,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.82,0.98,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.28,0.45,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.256807970257381,0.256807970257381,0.0905862059320293,0.883085217948819
0.4,0.46,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.30569323985692,0.602073614124666,0.30569323985692,0.10327629781076
0.45,0.46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.41,0.52,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.177832473968395,0.177832473968395,0.059351293805675,0.887297116324288
0.89,0.65,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.366733816203827,0.366733816203827,0.0828871328937669,0.903422099118883
0.41,0.57,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.44,0.51,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.87,0.84,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439550549937264,0.439550549937264,0.123514228374317,0.890103665966253
0.1,0.84,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.41,0.47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.11,0.85,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.43,0.53,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.77,0.9,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.442847759083359,0.442847759083359,0.0856164959184803,0.873157389499607
0.41,0.52,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.41,0.48,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.36,0.78,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295,0.913973906420701
0.77,1,2,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.82302400568283,0.82302400568283,0.185134501531285,0.57080324713794
0.81,0.98,2,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.780885484900024,0.780885484900024,0.295362549212474,0.913876719842164
0.39,0.54,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.09,0.94,2,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.880103651797108,0.880103651797108,0.657570648455086,0.9244160546794
0.44,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.1,0.84,2,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.880103651797108,0.880103651797108,0.657570648455086,0.9244160546794
0.36,0.48,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598,0.918805855019863
0.81,0.92,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.76243849489254,0.76243849489254,0.406017331536073,0.927246330356047
0.8,0.53,1,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.207232984414128,0.439209978955078,0.207232984414128,0.113706333137519
0.8,0.85,1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.561215573988,0.561215573988,0.0899474547630231,0.552516130445051
0.9,0.92,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.41,0.52,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.1,0.85,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.44,0.53,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.89,0.85,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.42,0.56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.87,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.45,0.57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.11,0.87,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.09,0.79,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.76,0.83,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.11,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.37,0.49,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.1,0.79,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.77,0.87,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.456413657054636,0.456413657054636,0.0961278968037783,0.913736803398375
0.42,0.54,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.38,0.52,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.32,0.95,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057,0.923615520679553
0.38,0.49,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.617050871958479,0.617050871958479,0.445046499367227,0.92319592356876
0.19,1,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.163895567415534,0.163895567415534,0.030443536417796,0.871427875769687
0.1,0.83,2,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.861529335884314,0.861529335884314,0.646612444207024,0.916851510612472
0.66,0.57,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.20403621413928,0.241327021160966,0.20403621413928,0.151031364842752
0.11,0.87,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.39,0.54,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.38,0.55,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.37,0.57,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.44,0.48,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.53,0.85,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.12720911789912,0.12720911789912,0.030531272952941,0.880189753785434
0.09,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.11,0.89,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.83,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.1,0.89,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.748469001687101,0.748469001687101,0.311610564079737,0.895837616790172
0.09,0.86,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.44,0.54,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.343313720425329,0.343313720425329,0.0638248792313054,0.716548296730482
0.39,0.51,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665,0.907181828112275
0.74,0.99,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.391328318659653,0.391328318659653,0.086651615409435,0.899824365325807
0.1,0.95,2,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.880103651797108,0.880103651797108,0.657570648455086,0.9244160546794
0.74,0.82,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.391328318659653,0.391328318659653,0.086651615409435,0.899824365325807
0.75,0.99,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.76243849489254,0.76243849489254,0.406017331536073,0.927246330356047
0.41,0.56,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598,0.918805855019863
0.41,0.45,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.289651122991464,0.289651122991464,0.0875941453892725,0.866794494885067
0.09,0.9,2,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.791354030453205,0.791354030453205,0.566608825175717,0.914929830306655
0.45,0.54,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.357632752548002,0.658495715067802,0.357632752548002,0.168627551786972
0.81,0.87,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.521610865914691,0.521610865914691,0.113051861285822,0.827813705873907
0.37,0.47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.37,0.5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.85,0.82,1,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.41,0.47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.11,0.96,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.75,0.99,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.82,0.85,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.79,1,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.43,0.53,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.1,0.9,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.46,0.48,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.43,0.57,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.43,0.55,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.11,0.8,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.09,0.86,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.37,0.53,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.4,0.57,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.330037984372436,0.330037984372436,0.305754855438966,0.875375699798
0.1,0.77,2,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.861529335884314,0.861529335884314,0.646612444207024,0.916851510612472
0.41,0.53,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.330037984372436,0.330037984372436,0.305754855438966,0.875375699798
0.11,0.79,2,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.87796798854824,0.87796798854824,0.665812174846262,0.875525176865794
0.39,0.55,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.19645930719459,0.298208754741296,0.19645930719459,0.120678312477309
0.44,0.51,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.4,0.51,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.46,0.57,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.8,0.83,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0394814016056268,0.0394814016056268,0.0126140568767367,0.906770419267445
0.87,0.9,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122,0.930604366786227
0.39,0.54,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.38,0.55,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.66,0.67,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381,0.875609652796237
0.1,0.8,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866,0.919340439284817
0.37,0.54,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.1,0.77,2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.917709510618011,0.917709510618011,0.334869824589152,0.633575972178801
